,id_paper,Authors
16544,9903029,"['Robert de Mello Koch', 'Alastair Paulin-Campbell', 'Joao P. Rodrigues']"
16545,9903030,['Yuri Makeenko (ITEP)']
16546,9903031,"['Michael R. Douglas', 'Bartomeu Fiol']"
16547,9903032,['A. Burinskii']
16548,9903033,"['Shinichi Nojiri', 'Sergei D. Odintsov']"
16549,9903034,"['A.I.Nikishov', '(Lebedev Physical Institute)']"
16550,9903035,['J. Bijtebier']
16551,9903036,"['Davide Fabbri', 'Pietro Fre`', 'Leonardo Gualtieri', 'Piet Termonia']"
16552,9903037,"['Tsukasa Tada (KEK)', 'Asato Tsuchiya (Osaka U.)']"
16553,9903038,['A. Loewy']
16554,9903039,"['Marco Laucelli Meana', 'Jesus Puente Penalba']"
16555,9903040,"['C. Adam', 'B. Muratori', 'C. Nash']"
16556,9903041,"['G. DallAgata', 'D. Fabbri', 'C. Fraser', 'P. Fre', 'P. Termonia', 'M.']"
16557,9903042,"['Stefan Forste (U.Bonn)', 'Debashis Ghoshal (MRI)', 'Stefan Theisen']"
16558,9903043,['P.K. Townsend']
16559,9903044,['R. Jackiw']
16560,9903045,"['G.A. Diamandis', 'B.C. Georgalas', 'N.E. Mavromatos', 'E. Papantonopoulos']"
16561,9903046,"['A. H. Chamseddine', 'W. A. Sabra']"
16562,9903047,"['J.L. Cortes', 'J. Gamboa', 'I. Schmidt', 'J. Zanelli']"
16563,9903048,"['Steven B. Giddings (Physics Dept.', 'UCSB)']"
16564,9903049,"['Savdeep Sethi', 'Mark Stern']"
16565,9903050,"['Pierre Vanhove (DAMTP', 'UK)']"
16566,9903051,"['M. Cveti\\v c', 'L. Everett', 'P. Langacker', 'and J. Wang']"
16567,9903052,"['Bjorn Andreas', 'Gottfried Curio', 'Albrecht Klemm']"
16568,9903053,"['T.-M. Chiang', 'A. Klemm', 'S.-T. Yau', 'E. Zaslow']"
16569,9903054,"['H.W. Lee', 'Y.S. Myung (Inje University)']"
16570,9903055,"['G.Scharf', 'M.Wellmann']"
16571,9903056,"['Yang-Hui He', 'Jun S. Song']"
16572,9903057,"['I.V. Lavrinenko', 'H. Lu', 'C.N. Pope', 'K.S. Stelle']"
16573,9903058,"['Jin-Ho Cho', 'Soonkeon Nam']"
16574,9903059,['D. Anselmi']
16575,9903060,['R.Parthasarathy']
16576,9903061,['Kei Ito']
16577,9903062,['Hiroaki Terashima (Univ. of Tokyo)']
16578,9903063,['Ludger Hannibal']
16579,9903064,['Jean-Pierre Derendinger']
16580,9903065,['S. Mano']
16581,9903066,"['Anastasia Doikou', 'Rafael I. Nepomechie']"
16582,9903067,"['Akikazu Hashimoto', 'N. Itzhaki']"
16583,9903068,"['E. DHoker', 'D.H. Phong']"
16584,9903069,"['Mu-In Park (CTP,SNU)', 'Young-Jai Park (Sogang Univ.)']"
16585,9903070,"['Soo-Young Lee', 'Hungsoo Kim', 'D.K.Park', 'Jae Kwan Kim']"
16586,9903071,['Jouko Mickelsson']
16587,9903072,"['G. Mussardo', 'P. Simon']"
16588,9903073,['D.V. Shirkov']
16589,9903074,"['A. Kuiroukidis', 'D. B. Papadopoulos', 'J. E. Paschalis']"
16590,9903075,['Takao Koikawa']
16591,9903076,"['A. T. Suzuki', 'and A. G. M. Schmidt']"
16592,9903077,"['C.P. Martin', 'D. Sanchez-Ruiz (Departamento de Fisica Teorica I,']"
16593,9903078,"['Marco M. Caldarelli', 'Dietmar Klemm']"
16594,9903079,['D. Minic (USC)']
16595,9903080,['Yi-hong Gao']
16596,9903081,"['Toshihiro Matsuo', 'Takashi Yokono']"
16597,9903082,['G. Delfino']
16598,9903083,"['V.I.Ritus', '(Lebedev Physical Institute)']"
16599,9903084,"['F. Ferrari (U. of Trento)', 'I. Lazzizzera (U. of Trento)']"
16600,9903085,"['M. Porrati', 'A. Starinets']"
16601,9903086,['I. Pesando']
16602,9903087,['A.Morozov']
16603,9903088,['A.Mironov']
16604,9903089,"['R. DAuria', 'S. Ferrara amd M. A. Lledo']"
16605,9903090,"['Adi Armoni', 'Ehud Fuchs', 'Jacob Sonnenschein']"
16606,9903091,"['Hong Liu', 'A.A. Tseytlin']"
16607,9903092,['Reinhard Oehme']
16608,9903093,"['Mina Aganagic', 'Andreas Karch', 'Dieter Lust', 'Andre Miemiec']"
16609,9903094,"['F. Gonzalez-Rey', 'B. Kulik', 'I.Y. Park']"
16610,9903095,['Kimyeong Lee']
16611,9903096,['P.H. Damgaard']
16612,9903097,"['K. Dasgupta', 'M.Sami', 'Pankaj Sharan', 'Anupama Mehra (Jamia Millia']"
16613,9903098,"['Pankaj Sharan', 'Anupama Mehra', 'Krishnendu Dasgupta', 'M. Sami (Jamia']"
16614,9903099,"['J. Plefka', 'M. Serone', 'A. Waldron']"
16615,9903100,['P.P.Divakaran']
16616,9903101,"['S. Salmons', 'P. Grange', 'E. Werner']"
16617,9903102,"['Sergei Klishevich', 'Mikhail Plyushchay']"
16618,9903103,"['Masud Chaichian', 'Tatsuo Kobayashi']"
16619,9903104,"['Duiliu-Emanuel Diaconescu', 'Govindan Rajesh']"
16620,9903105,"['A. Ghosh', 'J. Maharana']"
16621,9903106,"['M. Calixto', 'V. Aldaya']"
16622,9903107,['M.M. Sheikh-Jabbari']
16623,9903108,['Reza Abbaspur']
16624,9903109,"['A. Kehagias', 'K. Sfetsos']"
16625,9903110,['Ori J. Ganor']
16626,9903111,"['K. Koepsell', 'H. Nicolai', 'H. Samtleben']"
16627,9903112,['C. Klimcik']
16628,9903113,"['N.A. Obers (Nordita', 'NBI)', 'B. Pioline (Ecole Polytechnique)']"
16629,9903114,['Tristan Hubsch']
16630,9903115,['Koji Hashimoto']
16631,9903116,['P. A. Horvathy']
16632,9903117,['F. Ardalan']
16633,9903118,"['Bihn Zhou', 'Chuan-Jie Zhu']"
16634,9903119,"['K. Takahashi (Univ. of Tsukuba)', 'S. Iida (Ryukoku Univ.)']"
16635,9903120,['Yuji Sugawara (Univ. of Tokyo)']
16636,9903121,"['R. P. Malik (Bose Centre', 'Calcutta)']"
16637,9903122,"['A.Yu. Segal', 'A.G. Sibiryakov']"
16638,9903123,"['M. Frau', 'L. Gallot', 'A. Lerda', 'P. Strigazzi']"
16639,9903124,['Michael B. Green']
16640,9903125,"['Keshav Dasgupta', 'Jaemo Park']"
16641,9903126,"['M. S. Goes-Negrao', 'M. R. Negrao', 'A. B. Penna-Firme']"
16642,9903127,"['J. L. Boldo', 'L. M. de Moraes', 'and J. A. Helayel-Neto (CBPF', 'Rio de']"
16643,9903128,['Miguel S. Costa (Princeton University)']
16644,9903129,"['Nakwoo Kim', 'Soo-Jong Rey', 'Jung-Tay Yee']"
16645,9903130,['Mikhail Plyushchay']
16646,9903131,"['M.B.Halpern', 'C. Schwartz']"
16647,9903132,"['Mirjam Cvetic (University of Pennsylvania)', 'Steven S. Gubser']"
16648,9903133,['Osamu Abe']
16649,9903134,"['Changrim Ahn', 'Chanju Kim', 'Chaiho Rim']"
16650,9903135,['Shinichi Deguchi']
16651,9903136,"['E.Gozzi', 'M.Regini']"
16652,9903137,['N. J. MacKay (U of Sheffield)']
16653,9903138,"['Bom Soo Kim', 'Hyuk-jae Lee', 'and Jae Hyung Yee (Yonsei U.)']"
16654,9903139,"['Andreas Recknagel', 'Volker Schomerus']"
16655,9903140,"['G. W. Semenoff', 'K. Zarembo']"
16656,9903141,"['M. Calixto', 'V.Aldaya']"
16657,9903142,"['Csaba Csaki', 'John Terning (Berkeley)']"
16658,9903143,['W. A. Sabra']
16659,9903144,"['Andre Lukas', 'Burt A. Ovrut', 'Daniel Waldram']"
16660,9903145,"['Claudio A. Scrucca', 'Marco Serone']"
16661,9903146,['N. Sasakura (Kyoto Univ.)']
16662,9903147,['C. Ekstrand']
16663,9903148,['C.Ekstrand']
16664,9903149,"['Anton Galajinsky', 'Olaf Lechtenfeld']"
16665,9903150,['C. Ekstrand']
16666,9903151,"['Maciej Pindor (Institute of Theoretical Physics', 'Warsaw University)']"
16667,9903152,"['M. A. Jafarizadeh', 'A. Rezaei-Aghdam']"
16668,9903153,"['A. Armoni', 'Y. Frishman', 'J. Sonnenschein']"
16669,9903154,"['M. A. Jafarizadeh', 'A. Rezaei-Aghdam']"
16670,9903155,"['S.L.Dubovsky', 'D.S.Gorbunov', 'M.V.Libanov', 'and V.A.Rubakov']"
16671,9903156,"['Jerome Gauntlett', 'Chris Koehl', 'David Mateos', 'Paul Townsend', 'Marija']"
16672,9903157,['Shijong Ryang']
16673,9903158,['D. Chruscinski']
16674,9903159,['J. Troost (U. of Brussels)']
16675,9903160,"['Zygmunt Lalak', 'Stephane Lavignac', 'Hans Peter Nilles (Bonn U.)']"
16676,9903161,"['Fiorenzo Bastianelli', 'Roberto Zucchini']"
16677,9903162,['Ian I. Kogan']
16678,9903163,"['Juan Maldacena', 'Gregory Moore', 'Andrew Strominger']"
16679,9903164,"['C. Grojean', 'J. Mourad']"
16680,9903165,['Joseph Polchinski']
16681,9903166,['Lee Smolin']
16682,9903167,['Igor Kondrashuk']
16683,9903168,"['Orlando Alvarez', 'L.A. Ferreira', 'J. Sanchez Guillen']"
16684,9903169,['M. Zyskin']
16685,9903170,['A. Stern']
16686,9903171,['Ramchander R. Sastry']
16687,9903172,"['J. M. F. Labastida', 'Carlos Lozano']"
16688,9903173,"['A. Bonanno', 'V. Branchina', 'H. Mohrbach', 'D. Zappala']"
16689,9903174,"['Muneto Nitta (KEK', 'Osaka Univ.)']"
16690,9903175,['Tristan Hubsch']
16691,9903176,"['Peter Bouwknegt', 'Leung Chim', 'David Ridout']"
16692,9903177,"['Malgorzata Bakalarska', 'Boguslaw Broda']"
16693,9903178,['Maximo Banados']
16694,9903179,['Ramchander R. Sastry']
16695,9903180,['R Delbourgo']
16696,9903181,"['Changhyun Ahn', 'Hoil Kim']"
16697,9903182,"['Yuji Ohta (Res. Inst. Math. Sci.', 'Kyoto Univ.)']"
16698,9903183,"['Theodora Ioannidou', 'Paul Sutcliffe']"
16699,9903185,['Maciej Slusarczyk']
16700,9903186,"['Mohsen Alishahiha', 'Andreas Brandhuber', 'Yaron Oz']"
16701,9903187,"['T. Krajewski', 'R. Wulkenhaar']"
16702,9903188,"['M.A. Martin-Delgado', 'G. Sierra']"
16703,9903189,['Gerard t Hooft']
16704,9903190,"['Vijay Balasubramanian', 'Per Kraus']"
16705,9903191,['J.N.Prata']
16706,9903192,"['Laurent Freidel', 'Kirill Krasnov']"
16707,9903193,"['Yutaka Hosotani', 'Ryuichi Nakayama']"
16708,9903194,"['W. Mueck', 'K.S. Viswanathan']"
16709,9903195,"['M. Berkooz (IAS', 'Princeton)', 'A. Kapustin (IAS', 'Princeton)']"
16710,9903196,"['Eric DHoker', 'Daniel Z. Freedman', 'Samir D. Mathur', 'Alec Matusis,']"
16711,9903197,['Koji Harada']
16712,9903198,"['Ziemowit Popowicz (Institute of Theoretical Physics', 'University of']"
16713,9903199,['Nobuhito Maru']
16714,9903200,['C. Adam']
16715,9903201,['Konstadinos Sfetsos']
16716,9903202,['C. Klimcik']
16717,9903203,['Robert C. Myers']
16718,9903204,"['Osvaldo Chandia', 'Ricardo Troncoso', 'Jorge Zanelli']"
16719,9903205,['Volker Schomerus']
16720,9903206,['Dan Radu Grigore']
16721,9903207,"['Robert de Mello Koch', 'Alastair Paulin-Campbell', 'Joao P. Rodrigues']"
16722,9903208,"['M. C. Diamantini', 'H. Kleinert', 'C. A. Trugenberger']"
16723,9903209,['L. Chekhov']
16724,9903210,"['C.P. Bachas', 'P. Bain', 'M.B. Green']"
16725,9903211,"['Theodore J. Allen', 'M.G. Olsson', 'Jeffrey R. Schmidt']"
16726,9903212,['Michael Dine']
16727,9903213,"['Donald Marolf', 'Amanda W. Peet']"
16728,9903214,"['M. Cvetic', 'M.J. Duff', 'P. Hoxha', 'James T. Liu', 'H. Lu', 'J.X. Lu', 'R.']"
16729,9903215,"['Masayuki Noguchi', 'Seiji Terashima', 'Sung-Kil Yang']"
16730,9903216,"['S.Oda', 'T.Yukawa']"
16731,9903217,"['S. Iso', 'H. Kawai']"
16732,9903218,['Jean-Loup Gervais']
16733,9903219,"['D. Kutasov', 'N. Seiberg']"
16734,9903220,"['L.Mangiarotti', 'G.Sardanashvily']"
16735,9903221,"['R.L. Karp', 'F. Mansouri', 'J.S. Rno']"
16736,9903222,"['T. Brotz', 'M. Ortiz', 'and A. Ritz']"
16737,9903223,['Sergei V. Shabanov (Univ. of Florida)']
16738,9903224,"['Nathan Seiberg', 'Edward Witten']"
16739,9903225,"['H.A. Chamblin', 'H.S. Reall (Cambridge)']"
16740,9903226,"['P.H. Frampton', 'C. Vafa']"
16741,9903227,['Akikazu Hashimoto']
16742,9903228,"['Joseph Polchinski', 'Leonard Susskind', 'Nicolaos Toumbas']"
16743,9903229,['R.B. Mann']
16744,9903230,['Jeong-Hyuck Park']
16745,9903231,"['Akira Fujii', 'Ryuji Kemmoku (KEK-Tanashi)']"
16746,9903232,"['W. Lerche', 'S. Stieberger']"
16747,9903233,"['Hiroshige Kajiura', 'Akishi Kato', 'Sachiko Ogushi']"
16748,9903234,"['Mitsuko Abe', 'Machiko Hatsuda', 'Kiyoshi Kamimura', 'Takashi Tokunaga']"
16749,9903235,"['B. Kleihaus (1)', 'J. Kunz (2) ((1) Nat. U. of Ireland Maynooth,']"
16750,9903236,"['H. J. de Vega', 'N. Sanchez']"
16751,9903237,"['D.A. Lowe', 'L. Thorlacius']"
16752,9903238,"['Roberto Emparan', 'Clifford V. Johnson', 'Robert C. Myers']"
16753,9903239,"['S. Cho', 'R. Hinterding', 'J. Madore', 'H. Steinacker']"
16754,9903240,"['Yuhsuke Yoshida', 'Takahiro Kubota']"
16755,9903241,"['S. Ferrara', 'M. Porrati']"
16756,9903242,"['Amihay Hanany', 'Alberto Zaffaroni']"
16757,9903243,"['I.L. Buchbinder', 'M. Cvetic', 'A. Yu. Petrov']"
16758,9903244,['Maximo Banados']
16759,9903245,"['Eduardo I. Guendelman (Ben-Gurion Univ.', 'Beer-Sheva)', 'Emil Nissimov']"
16760,9903246,"['G. Grignani', 'G. W. Semenoff']"
16761,9903247,['H. Kikuchi (Ohu University)']
16762,9903248,"['J.Navarro-Salas', 'P.Navarro']"
16763,9903249,"['D.Kreimer', 'R.Delbourgo']"
16764,9903250,"['J. M. Munoz Porras', 'F. J. Plaza Mart{\\i}n']"
16765,9903251,['R.Parthasarathy']
16766,9903252,['A.Marshakov']
16767,9903253,['Yurii A. Sitenko']
16768,9903254,"['Cosmas Zachos', 'Thomas Curtright']"
16769,9903255,['R. Jackiw']
16770,9903256,['Ioannis Bakas']
16771,9903257,"['Mauricio Cataldo', 'Alberto Garcia']"
16772,9903258,['W.F. Chen (University of Winnipeg)']
16773,9903259,"['T. Nakatsu', 'H. Umetsu', 'N. Yokoi']"
16774,9903260,['H. Kanno']
16775,9903262,['K.-H. Rehren (Univ. Goettingen)']
16776,9903264,"['J.M. Speight', 'I.A.B. Strachan']"
16777,9903265,"['Alejandro Cabo', 'Alexis Amezaga']"
16778,9903266,"['K. Bresser', 'G. Pinter', 'D. Prange']"
16779,9903267,"['Stephen D. Miller', 'Gregory Moore']"
16780,9903268,['Joseph Kouneiher']
16781,9903269,"['James T. Liu', 'Ruben Minasian']"
16782,9904001,"['Ioannis P. Zois (Mathematical Institute', 'Oxford)']"
16783,9904002,"['Gustav W. Delius', 'Georg M. Gandenberger']"
16784,9904003,"['M. Henneaux', 'B. Julia', 'S. Silva']"
16785,9904004,"['A.T.Suzuki', 'A.G.M.Schmidt']"
16786,9904005,"['Gabriel Lopes Cardoso', 'Bernard de Wit', 'Thomas Mohaupt']"
16787,9904006,"['Parthasarathi Majumdar (Inst. of Math. Sc.', 'Chennai', 'India)']"
16788,9904007,['Zurab Kakushadze']
16789,9904008,"['Lubos Motl', 'Tom Banks']"
16790,9904009,['Fotini Markopoulou']
16791,9904010,"['M. Nishimura', 'Y. Tanii']"
16792,9904011,['Mariano Cadoni']
16793,9904012,"['J. Ambjorn', 'K.N. Anagnostopoulos (Niels Bohr Institute)', 'R. Loll']"
16794,9904013,"['Gabriele Ferretti', 'Jussi Kalkkinen', 'and Dario Martelli']"
16795,9904014,['Christian Brouder']
16796,9904015,"['M. Ramon Medrano', 'N. Sanchez']"
16797,9904016,"['Yi Ling', 'Lee Smolin']"
16798,9904017,"['D.Z. Freedman', 'S.S. Gubser', 'K. Pilch', 'and N.P. Warner']"
16799,9904018,"['H. Itoyama', 'A. Tsuchiya']"
16800,9904019,"['Tadahiko Kimura', 'Ichiro Oda']"
16801,9904020,"['E. Bergshoeff', 'P.K. Townsend']"
16802,9904021,"['G. Dvali', 'M. Shifman']"
16803,9904022,"['Mauricio Contreras', 'Jorge Zanelli']"
16804,9904023,"['Ian G. Moss', 'Noriko Shiiki']"
16805,9904024,"['Amit Giveon', 'Martin Rocek']"
16806,9904026,"['Z. Bern', 'A. K. Grant']"
16807,9904027,"['F.Antonuccio', 'O.Lunin', 'S.Pinsky']"
16808,9904028,"['A. A. Akhmetshin', 'I. M. Krichever', 'Y. S. Volvovski (Columbia']"
16809,9904029,['Stanislaw D. Glazek (Warsaw U.)']
16810,9904030,"['Jun-Chen Su', 'Xue-Xi Yi', 'Ying-Hui Cao']"
16811,9904031,"['Jun-Chen Su', 'Lian-You Shan', 'Ying-Hui Cao']"
16812,9904032,"['Sze-Shiang Feng', 'Dong-Pei Zhu']"
16813,9904033,"['Michael Haack (Martin-Luther-U.', 'Halle-Wittenberg)', 'Boris Kors', 'Dieter']"
16814,9904034,['P. Olesen']
16815,9904035,['N. Itzhaki']
16816,9904036,"['Shinichi Nojiri', 'Sergei D. Odintsov']"
16817,9904037,['J.-M. Chung']
16818,9904038,"['Elso Drigo Filho', 'Regina Maria Ricotta']"
16819,9904039,"['W. Mueck', 'K.S. Viswanathan']"
16820,9904040,"['David Berenstein', 'Robert G. Leigh']"
16821,9904041,"['A. Gorsky', 'K. Selivanov']"
16822,9904042,"['Hiroyuki Hata', 'Sanefumi Moriyama']"
16823,9904043,['Hsien-chung Kao']
16824,9904044,"['A. Connes', 'D. Kreimer']"
16825,9904045,['Kei-Ichi Kondo (Chiba Univ.)']
16826,9904046,"['N.E. Mavromatos', 'J. Papavassiliou']"
16827,9904047,"['D. K. Park', 'Hungsoo Kim', 'Soo-Young Lee']"
16828,9904048,"['B. Kleihaus', 'D.H. Tchrakian', 'F. Zimmerschied']"
16829,9904049,['Christian Jaekel']
16830,9904050,"['Martin Gremm', 'Anton Kapustin']"
16831,9904051,['HoSeong La']
16832,9904052,"['R. Dutt', 'A. Gangopadhyaya', 'C. Rasinariu', 'U. Sukhatme']"
16833,9904053,"['A. Bohm', 'H. Kaldass']"
16834,9904054,"['Ron Donagi', 'Burt A. Ovrut', 'Daniel Waldram']"
16835,9904055,"['Jifeng Yang (Fudan Univ.', 'Shanghai', 'P R China)']"
16836,9904056,"['Y. S. Myung', 'H. W. Lee (Inje University)']"
16837,9904057,"['Mitsuo Abe', 'Noboru Nakanishi']"
16838,9904058,['G. Bonnet']
16839,9904059,['A. G. Bytsko']
16840,9904060,"['Malgorzata Bakalarska', 'Boguslaw Broda']"
16841,9904061,"['A. Bassetto', 'R. Begliuomini', 'G. Nardelli']"
16842,9904062,"['G.Giachetta', 'L.Mangiarotti', 'G.Sardanashvily']"
16843,9904063,"['I. Bars', 'C. Deliduman', 'D. Minic']"
16844,9904064,"['Fedele Lizzi', 'Richard J. Szabo']"
16845,9904065,"['Y. Brihaye', 'B. Hartmann', 'J. Kunz', 'N. Tell']"
16846,9904066,"['Piet Claus', 'Kor Van Hoof', 'Antoine Van Proeyen']"
16847,9904067,['M. D. Maia']
16848,9904068,['Justin R. David']
16849,9904069,"['Ralph Blumenhagen', 'Anamaria Font', 'Dieter Lust']"
16850,9904070,"['A.J.M. Medved (University of Manitoba)', 'G. Kunstatter (University']"
16851,9904071,"['G. Aldazabal', 'D. Badagnani', 'L.E. Ibanez', 'A.M. Uranga']"
16852,9904072,"['A. Bohm', 'H. Kaldass', 'S. Wickramasekara', 'P. Kielanowski']"
16853,9904073,"['Jan de Boer', 'Andrea Pasquinucci', 'Kostas Skenderis']"
16854,9904074,"['Roberto Balbinot', 'Alessandro Fabbri', 'Ilya Shapiro']"
16855,9904075,"['C. Armendariz-Picon', 'T. Damour', 'V. Mukhanov']"
16856,9904076,"['A. G. M. Pickering', 'P. C. West']"
16857,9904077,"['V. D. Ivashchuk', 'V. N. Melnikov']"
16858,9904078,"['I. Ennes', 'S. Naculich', 'H. Rhedin', 'H. Schnitzer']"
16859,9904079,['Mark D. Roberts']
16860,9904080,['Mark D. Roberts']
16861,9904081,"['Elena Gubankova', 'Gabor Papp']"
16862,9904082,"['S. Khoroshkin', 'A. LeClair', 'S. Pakuliak']"
16863,9904083,"['Kiyoshi Hayasaka', 'Ryuichi Nakayama (Hokkaido University', 'Japan)']"
16864,9904084,"['A. S. Vytheeswaran (Bangalore University', 'India)']"
16865,9904085,"['Eric Bergshoeff', 'Ergin Sezgin', 'Antoine Van Proeyen']"
16866,9904086,['Donam Youm']
16867,9904087,"['Jose D. Edelstein', 'Marta Gomez-Reino', 'Javier Mas']"
16868,9904088,"['Robert P. Langlands', 'Marc-Andre Lewis', 'Yvan Saint-Aubin']"
16869,9904089,['Noboru Kawamoto']
16870,9904091,['Zhe Chang']
16871,9904092,"['C. Angelantonj', 'I. Antoniadis', 'K. Foerger (Ecole Polytechnique)']"
16872,9904093,"['J.M. Carmona', 'J. Polonyi', 'A. Tarancon']"
16873,9904094,['Jesus Puente Penalba']
16874,9904095,"['Washington Taylor', 'Mark Van Raamsdonk']"
16875,9904096,"['Yoshihisa Ohshima', 'Kiyoshi Okuyama', 'Hiroshi Suzuki', 'Hirofumi Yasuta']"
16876,9904097,"['O. Baerwald', 'N. D. Lambert', 'P. C. West']"
16877,9904098,['R.C.Rashkov']
16878,9904099,"['Magnus Holm', 'Niclas Sandstr{o}m']"
16879,9904100,['Philippe Ruelle']
16880,9904101,['Zhe Chang']
16881,9904102,"['HM Chan (Rutherford Appleton Lab)', 'and ST Tsou (Oxford)']"
16882,9904103,['S.M.Natanzon']
16883,9904104,"['David Berenstein', 'Robert G. Leigh']"
16884,9904105,"['J.Evslin', 'M.B.Halpern', 'J.E.Wang']"
16885,9904106,"['Satish D. Joglekar', 'Bhabani Prasad Mandal']"
16886,9904107,"['Satish. D. Joglekar', 'A. Misra (Department of Physics', 'Indian Institute']"
16887,9904108,['Semyon Polshin']
16888,9904109,"['Igor Bandos', 'Jerzy Lukierski', 'Dmitri Sorokin']"
16889,9904110,['S. Kalyana Rama']
16890,9904111,['Matthias Staudacher']
16891,9904112,"['J. X. Lu (Texas A-M)', 'Shibaji Roy (Saha Institute)']"
16892,9904113,"['Koushik Ray (Univ. Roma2', 'Rome', 'Italy)']"
16893,9904114,"['P. Berglund', 'P. Mayr']"
16894,9904115,['P. Mayr']
16895,9904116,"['T.J. Hollowood (Los Alamos', 'Swansea)', 'V.V. Khoze (Durham)', 'W. Lee (Los']"
16896,9904117,"['Anders Westerberg', 'Niclas Wyllard']"
16897,9904118,['Kazutoshi Ohta']
16898,9904119,"['Brian P. Dolan', 'Alex Lewis']"
16899,9904120,"['Nemanja Kaloper', 'Andrei Linde']"
16900,9904121,"['Yuji Ohta (Res. Inst. Math. Sci.', 'Kyoto Univ.)']"
16901,9904122,['Fumihiko Sugino']
16902,9904123,"['Yishi Duan', 'Libin Fu', 'Guan Jia (Institute of Theoretical Physics,']"
16903,9904124,['JM Figueroa-OFarrill']
16904,9904125,['Douglas Singleton']
16905,9904126,"['M. Rausch de Traubenberg', 'M. J. Slupinski']"
16906,9904127,"['G. S. Sharov', 'E. G. Vorontsova']"
16907,9904128,['Gavin Polhemus']
16908,9904129,"['J. X. Lu (Texas A-M)', 'Shibaji Roy (Saha Institute)']"
16909,9904130,"['D. Han', 'Y. S. Kim', 'and Marilyn E. Noz']"
16910,9904131,"['Keshav Dasgupta (IAS', 'Princeton)', 'Sunil Mukhi (Tata Institute,']"
16911,9904132,"['M. Chaichian', 'A. Demichev', 'P. Presnajder']"
16912,9904133,"['Chong-Sun Chu', 'Pei-Ming Ho', 'Yeong-Chuan Kao']"
16913,9904134,"['M.A. De Andrade', 'F. Toppan (CBPF', 'RJ', 'Brazil)']"
16914,9904135,"['M. Cvetic', 'H', 'Lu', 'J.F. Vazquez-Poritz']"
16915,9904136,['Dirk Prange']
16916,9904137,"['C. Chryssomalakos', 'J.A. de Azcarraga', 'J.M. Izquierdo', 'J.C.']"
16917,9904139,"['V. S. Alves', 'M. Gomes', 'S. V. L. Pinheiro', 'A. J. da Silva']"
16918,9904140,"['F.Antonuccio', 'J.O.Andersen']"
16919,9904141,"['J. Rasmussen', 'J. Schnittger']"
16920,9904142,"['Shiraz Minwalla', 'Nathan Seiberg']"
16921,9904143,"['Marcus Spradlin', 'Andrew Strominger']"
16922,9904144,"['M. L. Walker', 'C. J. Burden']"
16923,9904145,['Krzysztof Gawedzki']
16924,9904146,"['Shinichi Nojiri', 'Sergei D. Odintsov']"
16925,9904147,['Satchidananda Naik']
16926,9904148,['R.B. Mann']
16927,9904149,['K. Zarembo']
16928,9904150,"['C. Hofman', 'J.-S. Park']"
16929,9904151,"['Andrea Gregori', 'Costas Kounnas']"
16930,9904152,"['Everton M. C. Abreu (FEG / UNESP)', 'Anderson Ilha', 'Clifford Neves and']"
16931,9904153,"['Kasper Olsen', 'Richard J. Szabo']"
16932,9904154,['A. J. da Silva']
16933,9904155,"['Mitsuko Abe', 'Masamichi Sato']"
16934,9904156,"['B. Chakraborty', 'A. S. Majumdar (S. N. Bose Natl. Centr.)']"
16935,9904157,"['Bihn Zhou', 'Chuan-Jie Zhu']"
16936,9904158,['Antonio F. Ranada']
16937,9904159,"['F. A. S. Nobre', 'C. A. S. Almeida (Departamento de']"
16938,9904160,"['T.Ioannidou', 'B. Piette', 'W. J. Zakrzewski']"
16939,9904161,['Adrian R. Lugo']
16940,9904162,"['R. Balbinot', 'A. Fabbri', 'I. Shapiro']"
16941,9904163,['Adrian R. Lugo']
16942,9904164,['Miao Li']
16943,9904165,['M. Trigiante']
16944,9904166,"['M. A. Jafarizadeh', 'S. K. Moayedi']"
16945,9904167,"['B. Basu-Mallick', 'H. Ujino', 'M. Wadati']"
16946,9904168,['Albert Schwarz (UCDavis)']
16947,9904169,['Marek Rogatko (Technical University of Lublin)']
16948,9904170,['S. Ulrych']
16949,9904171,"['J.A. Mignaco', 'C. Sigaud', 'A.R. da Silva', 'F.J. Vanhecke']"
16950,9904172,"['Thomas Appelquist', 'Andrew Cohen', 'Martin Schmaltz', 'and Robert Shrock']"
16951,9904173,"['A. Campbell-Smith', 'N.E. Mavromatos']"
16952,9904174,"['Mikhail S. Volkov', 'Dieter Maison']"
16953,9904175,"['Bjorn Brinne', 'Svend E. Hjelmeland', 'Ulf Lindstrom']"
16954,9904176,"['Jaume Garriga', 'V.F. Mukhanov']"
16955,9904177,"['Nathan F. Lepora', 'T. W. B. Kibble']"
16956,9904178,"['Nathan F. Lepora', 'T. W. B. Kibble']"
16957,9904179,"['Matthias Blau', 'Edi Gava', 'K.S. Narain']"
16958,9904180,"['E. V. Gorbar (Instituto de Fisica Teorica', 'Sao Paulo', 'Brazil)']"
